path,label
Datasets/casava/Cassava___healthy/1148267148.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3332452096.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3937975751.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2567112394.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3736110104.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/888139689.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/203315270.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2417276774.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3149481755.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2496805382.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2202498219.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2738985524.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2543156984.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3909057891.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1720773250.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/1663857014.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2892098824.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3791086743.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/3492352245.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1529139689.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1850804110.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/4010033110.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___bacterial_blight/2940233284.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/830231464.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1129086927.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2079104179.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2889971119.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/965919968.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/1834483972.jpg,Cassava___healthy
Datasets/casava/Cassava___bacterial_blight/2005257030.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3329805464.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2060259449.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3631281208.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4106981326.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2399308727.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/521262022.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2706707526.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1610632486.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1952723516.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/730367123.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2644492010.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3993385288.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/736571688.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1405323651.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3829841473.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/375323961.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2328271212.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3110425055.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4224712607.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/110366351.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4236479992.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4223217189.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3078419660.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3948333262.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1445318591.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1229830686.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/4242325516.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/1813497241.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1335057947.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3171294350.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2465100759.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1121950922.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2587185641.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3066303912.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2059180039.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3742361352.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2575015649.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2773412465.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3662748819.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/662783465.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/506664858.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2437547294.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1105650232.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1478823591.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3747721675.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2057942715.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2138386117.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/889797204.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1425189269.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1776880375.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2065621111.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1303549363.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3361317754.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/3238426139.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/812408252.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1376689947.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/4036777489.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/473941755.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1184927419.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/886793145.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1569815719.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2181262010.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1151756938.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3030726237.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/504875275.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/112690000.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2399421947.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/410355412.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1971427379.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/631430009.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/143572777.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/612223117.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3214130849.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/1233519528.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/886449535.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___bacterial_blight/2652140476.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/307876354.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3631359549.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3930711994.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2025648627.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2521900114.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1508057647.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3958714206.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/939241436.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/616531930.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1097928870.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1148976891.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3924271775.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3885318661.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3800669554.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3497672058.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1213254809.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1660278504.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2026174154.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2164217173.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1436595255.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/496949674.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2814667133.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/550916089.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3394885984.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/3075634197.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2849259424.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/857983591.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/252899909.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/422752547.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/600869262.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2260389175.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3470304349.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2276395594.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/1868574400.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3102452816.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3811426674.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1829820794.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3169546743.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/880913529.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4250231606.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4278349650.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2543681056.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2935901261.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3471139319.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2980417090.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/391046193.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/2540204490.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/720275537.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/578106393.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/4235208276.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/725502119.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1710141570.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2607761744.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3231343781.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/651331224.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3058256804.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4203754534.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/1905806148.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/1520664922.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/2209209045.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3019705895.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1927862563.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/319688327.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3456540970.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2406694792.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2404877311.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3555014613.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1271039917.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/3963572251.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/748404648.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2198789414.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1053293117.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3708657911.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/1706671174.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3293928454.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3736449337.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/3145136938.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/2763501516.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/532464272.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/77416532.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/354035542.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/3946178245.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/3907605648.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/1469167700.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1414761827.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/885374983.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2782942352.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1118493919.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/187186579.jpg,Cassava___healthy
Datasets/casava/Cassava___bacterial_blight/2078899075.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/2059254361.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/997179968.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1948078849.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2433683570.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2992877889.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1060644080.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2373885965.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3502946321.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3721479850.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1138645276.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/3755967139.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/185586277.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/888578440.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4287033165.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1843297041.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2628555515.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1301600127.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/48153077.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2896421172.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2156032648.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2941619919.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/2771999001.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/45753456.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4269823150.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2095530731.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/2220870435.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/333668754.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/243035153.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1766960814.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1556505679.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3459977804.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2536523120.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3596488550.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3742113843.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/3087051356.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1747233628.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2437959536.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/4042496889.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/1596461528.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/3017649667.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/678150539.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/976801924.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/754110483.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/725034194.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1864517626.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/653660984.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2114557961.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2582401533.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2633910453.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3407709856.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1748519439.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/216000285.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2092244060.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/211439133.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/3847675023.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/212585211.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/2405490653.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/3085900974.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1365404548.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/293090840.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/1490907378.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/728084630.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1137270192.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3895832332.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1205581229.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/423272178.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1558103340.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3297949635.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/922887047.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/4278290945.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/2591061061.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/4020073258.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3149092029.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1302626718.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2946977526.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3440246067.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3792780600.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/775831061.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___green_mottle/3339501644.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/3516709559.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/1576606254.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/140439386.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/923499439.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/4266856745.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3951033852.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3082722756.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/927454705.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2796618652.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/986965803.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___green_mottle/2871435111.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/3661832136.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2814110905.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1415036837.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3152575169.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/4278355555.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3309053365.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1495264550.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2079191755.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/509573595.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3164729248.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3302044032.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/687913373.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3925504132.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2501436016.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4032326580.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1672278080.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3806158675.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3456257914.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1433652364.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2241165356.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/180644120.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2887524398.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3829413649.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/245825296.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/608266906.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3398892397.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3085973890.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2263743432.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/71913940.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/214204345.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/155945117.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/579333790.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2113248932.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4177148396.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/343725230.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3643261845.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/920295213.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2598800564.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/110051175.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3889601162.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1047071545.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3211443011.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1755647771.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1286828340.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3731977760.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/2154636640.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/4145817013.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/764713577.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/1581140405.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2813202691.jpg,Cassava___mosaic_disease
