image_path,dataset,split,folder,role,extension,width,height,mode,format,status,error
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_12.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,260,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_13.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,395,110,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_14.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,325,228,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_15.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,327,236,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_16.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,422,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_17.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,261,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_18.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,404,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_19.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,611,263,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,629,405,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,580,359,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_21.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,281,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,338,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,489,284,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,594,349,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,365,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,547,290,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,196,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,333,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,288,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,614,411,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,451,431,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,635,402,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,427,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,532,346,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,585,361,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,426,204,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,551,330,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,519,291,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,539,318,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,636,186,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_4.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,581,358,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_40.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,573,347,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_41.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,620,310,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_42.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,621,352,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_43.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,317,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_44.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,473,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_45.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,185,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_5.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,621,381,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_6.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,538,332,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_7.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,331,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_8.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,519,329,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_23_RGB_15_9.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,307,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_1.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,297,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_10.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,464,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_11.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,638,335,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_12.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,615,276,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_13.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,539,131,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_14.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,437,224,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_15.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,423,219,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_16.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,409,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_17.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,288,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_18.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,409,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_19.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,383,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,394,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,604,467,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_21.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,330,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,391,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,564,347,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,422,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,471,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,427,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,234,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,383,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,546,190,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,617,408,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,414,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,619,470,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,567,386,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,584,396,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,447,245,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,456,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,623,355,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,567,434,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,210,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_4.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,330,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_40.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,574,258,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_41.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,583,357,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_42.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,428,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_43.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,293,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_44.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,468,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_45.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,277,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_5.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,428,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_6.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,290,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_7.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,423,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_8.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,577,325,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_0_9.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,406,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_1.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,639,277,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_10.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,384,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_11.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,638,335,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_12.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,266,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_13.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,444,82,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_14.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,387,235,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_15.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,373,224,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_18.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,432,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_19.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,584,330,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,606,225,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,552,453,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,391,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,556,287,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,410,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,347,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,337,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,277,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,635,366,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,366,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,621,187,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,494,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,624,450,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,425,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,589,429,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,608,350,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,441,209,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,632,309,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,636,223,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,588,314,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_25_RGB_15_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/I/Healthy,image_or_representation,.tiff,640,157,RGB,TIFF,ok,
